,Kids,Online_Activity,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Income_less_than_30k,Income_from_30k_to_50k,Income_from_50k_to_75k,Income_above_75k,birth_older_than_1960,birth_from_1960_to_1975,birth_younger_than_1975
1342,1,0.36363636363636365,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1343,1,0.4375,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1344,1,0.25,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1345,1,0.4444444444444444,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1346,1,0.4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1347,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1348,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1349,1,0.3888888888888889,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1350,0,0.4090909090909091,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1351,1,0.45,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1352,1,0.3125,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1353,0,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1354,1,0.25,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1355,0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1356,0,0.2857142857142857,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1357,0,0.5384615384615384,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1358,1,0.4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1359,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1360,0,0.3076923076923077,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1361,1,0.5454545454545454,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1362,1,0.5454545454545454,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1363,0,0.21428571428571427,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1364,0,0.3684210526315789,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1365,1,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1366,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1367,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1368,0,0.375,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1369,0,0.2857142857142857,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1370,0,0.3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1371,1,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1372,1,0.4666666666666667,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1373,1,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1374,1,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1375,0,0.2857142857142857,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1376,1,0.2857142857142857,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1377,1,0.5384615384615384,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1378,1,0.5833333333333334,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1379,1,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1380,1,0.5555555555555556,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1381,1,0.6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1382,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1383,1,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1384,1,0.5555555555555556,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1385,1,0.5555555555555556,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1386,1,0.5555555555555556,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1387,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1388,1,0.25,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1389,1,0.4117647058823529,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1390,1,0.35,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1391,1,0.4444444444444444,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1392,0,0.2857142857142857,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1393,0,0.36363636363636365,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1394,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1395,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1396,1,0.38095238095238093,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1397,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1398,1,0.6,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1399,1,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1400,0,0.46153846153846156,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1401,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1402,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1403,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1404,0,0.4117647058823529,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1405,0,0.5833333333333334,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1406,1,0.5454545454545454,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1407,1,0.46153846153846156,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1408,0,0.5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1409,0,0.5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1410,1,0.625,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1411,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1412,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1413,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1414,1,0.5789473684210527,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1415,0,0.2857142857142857,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1416,0,0.39693468715465546,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1417,1,0.21428571428571427,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1418,1,0.35294117647058826,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1419,1,0.35294117647058826,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1420,1,0.3333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1421,1,0.2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1422,1,0.5714285714285714,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1423,1,0.16666666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1424,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1425,1,0.55,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1426,1,0.55,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1427,1,0.25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1428,0,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1429,1,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1430,1,0.42857142857142855,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1431,0,0.35294117647058826,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1432,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1433,1,0.18181818181818182,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1434,1,0.6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1435,1,0.2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1436,1,0.2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1437,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1438,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1439,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1440,1,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1441,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1442,1,0.4444444444444444,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1443,1,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1444,0,0.4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1445,0,0.23076923076923078,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1446,0,0.25,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1447,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1448,1,0.6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1449,1,0.7272727272727273,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1450,0,0.26666666666666666,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1451,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1452,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1453,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1454,1,0.25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1455,1,0.25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1456,0,0.38461538461538464,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1457,1,0.5714285714285714,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1458,1,0.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1459,0,0.375,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1460,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1461,1,0.4444444444444444,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1462,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1463,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1464,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1465,0,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1466,0,0.39693468715465546,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1467,0,0.3333333333333333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1468,0,0.3333333333333333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1469,0,0.4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1470,1,0.4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1471,1,0.4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1472,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1473,1,0.5555555555555556,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1474,1,0.4444444444444444,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1475,0,0.5,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1476,1,0.25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1477,1,0.375,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1478,1,0.375,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1479,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1480,1,0.5,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1481,0,0.23529411764705882,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1482,1,0.25,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1483,1,0.375,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1484,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1485,1,0.25,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1486,1,0.4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1487,1,0.26666666666666666,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1488,1,0.26666666666666666,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1489,0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1490,1,0.23529411764705882,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1491,0,0.35714285714285715,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1492,0,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1493,1,0.4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1494,0,0.45454545454545453,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1495,0,0.45454545454545453,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1496,1,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1497,1,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1498,1,0.25,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1499,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1500,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1501,1,0.4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1502,0,0.45454545454545453,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1503,0,0.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1504,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1505,1,0.35294117647058826,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1506,1,0.5294117647058824,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1507,0,0.5555555555555556,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1508,1,0.25,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1509,0,0.14285714285714285,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1510,1,0.25,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1511,0,0.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1512,1,0.4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1513,1,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1514,0,0.5,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1515,1,0.16666666666666666,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1516,0,0.1875,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1517,1,0.4444444444444444,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1518,0,0.25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1519,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1520,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1521,1,0.3333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1522,1,0.18181818181818182,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1523,1,0.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1524,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1525,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1526,0,0.7142857142857143,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1527,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1528,1,0.2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1529,1,0.4166666666666667,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1530,1,0.25,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1531,0,0.375,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1532,0,0.4444444444444444,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1533,1,1.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1534,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1535,0,0.42857142857142855,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1536,1,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1537,0,0.42857142857142855,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1538,1,0.6363636363636364,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1539,1,0.2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1540,1,0.4666666666666667,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1541,0,0.5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1542,1,0.5714285714285714,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1543,1,0.625,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1544,0,0.25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1545,1,0.25,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1546,1,0.4444444444444444,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1547,0,0.4117647058823529,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1548,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1549,1,0.5454545454545454,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1550,1,0.5454545454545454,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1551,0,0.2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1552,0,0.2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1553,1,0.42857142857142855,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1554,1,0.25,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1555,0,0.2727272727272727,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1556,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1557,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1558,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1559,0,0.2857142857142857,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1560,1,0.6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1561,1,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1562,1,0.5833333333333334,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1563,1,0.5833333333333334,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1564,0,0.3157894736842105,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1565,1,0.5333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1566,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1567,1,0.5555555555555556,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1568,1,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1569,0,0.4166666666666667,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1570,0,0.4166666666666667,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1571,1,0.45454545454545453,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1572,1,0.29411764705882354,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1573,0,0.23529411764705882,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1574,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1575,1,0.5882352941176471,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1576,1,0.375,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1577,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1578,0,0.35714285714285715,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1579,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1580,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1581,1,0.16666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1582,1,0.5833333333333334,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1583,0,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1584,1,0.5,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1585,1,0.6,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1586,1,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1587,0,0.29411764705882354,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1588,1,0.36363636363636365,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1589,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1590,1,0.2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1591,1,0.4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1592,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1593,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1594,1,0.2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1595,0,0.4117647058823529,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1596,1,0.25,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
1597,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1598,1,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1599,1,0.42857142857142855,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1600,1,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1601,0,0.5714285714285714,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1602,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1603,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1604,1,0.2727272727272727,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1605,1,0.2727272727272727,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1606,1,0.26666666666666666,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1607,0,0.3684210526315789,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1608,1,0.4444444444444444,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1609,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1610,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1611,1,0.36363636363636365,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1612,1,0.4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1613,0,0.2727272727272727,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1614,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1615,0,0.42857142857142855,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1616,0,0.18181818181818182,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1617,0,0.4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1618,0,0.4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1619,1,0.375,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1620,0,0.375,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1621,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1622,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1623,1,0.2857142857142857,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1624,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1625,0,0.29411764705882354,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1626,1,0.25,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1627,0,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1628,0,0.45,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1629,0,0.2222222222222222,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1630,1,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1631,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1632,1,0.42105263157894735,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1633,0,0.4444444444444444,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1634,0,0.1875,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1635,1,0.3157894736842105,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1636,1,0.35714285714285715,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1637,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1638,1,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1639,1,0.5384615384615384,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1640,1,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1641,0,0.2727272727272727,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1642,1,0.5833333333333334,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1643,0,0.5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1644,0,0.23076923076923078,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1645,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1646,1,0.42857142857142855,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1647,0,0.23529411764705882,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1648,1,0.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1649,1,0.3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1650,0,0.5555555555555556,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1651,0,0.4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1652,0,0.625,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1653,0,0.42857142857142855,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1654,0,0.4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1655,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1656,0,0.4,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1657,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1658,0,0.14285714285714285,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1659,0,0.3157894736842105,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1660,1,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1661,0,0.18181818181818182,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1662,0,0.6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1663,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1664,1,0.6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1665,1,0.38461538461538464,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1666,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1667,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1668,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1669,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1670,0,0.4666666666666667,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1671,1,0.6,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1672,1,0.4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
