,Kids,Online_Activity,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Income_less_than_30k,Income_from_30k_to_50k,Income_from_50k_to_75k,Income_above_75k,birth_older_than_1960,birth_from_1960_to_1975,birth_younger_than_1975,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds
1038,1,0.42857142857142855,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,56,10,92,19,7,25
1039,1,0.42857142857142855,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,19,9,28,25,17
1040,1,0.6875,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,652,8,158,21,0,142
1041,1,0.42857142857142855,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,157,43,127,68,56,37
1042,1,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,226,22,133,41,31,31
1043,0,0.29411764705882354,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,962,61,921,52,61,20
1044,1,0.625,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,186,36,234,86,72,48
1045,0,0.2727272727272727,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,483,84,398,205,84,241
1046,0,0.2727272727272727,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,483,84,398,205,84,241
1047,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,97,12,84,13,10,15
1048,1,0.42105263157894735,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,303,0,280,60,147,15
1049,1,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,18,0,9,0,1,11
1050,1,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,17,3,18,3,4,18
1051,1,0.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,14,3,21,2,1,28
1052,1,0.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,14,3,21,2,1,28
1053,1,0.2727272727272727,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,178,3,85,71,66,58
1054,0,0.45,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1276,24,746,94,29,48
1055,0,0.2727272727272727,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,240,132,445,250,192,108
1056,0,0.3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,130,30,168,20,34,0
1057,1,0.47058823529411764,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,614,16,132,43,33,33
1058,0,0.35714285714285715,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1288,20,613,80,61,27
1059,1,0.3157894736842105,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,563,76,384,84,192,89
1060,0,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,23,11,8,6,46
1061,0,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,23,11,8,6,46
1062,1,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1,18,20,11,16
1063,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,43,2,27,0,9,12
1064,1,0.375,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,189,2,29,3,2,40
1065,0,0.25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6,3,12,6,1,0
1066,1,0.3333333333333333,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,67,4,32,17,2,16
1067,1,0.3333333333333333,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,67,4,32,17,2,16
1068,0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,240,67,500,199,0,163
1069,0,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,240,67,500,199,0,163
1070,1,0.2857142857142857,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,95,11,35,0,4,7
1071,1,0.4444444444444444,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,210,0,6,0,0,2
1072,1,0.4375,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,344,35,178,15,23,17
1073,1,0.2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,4,13,13,4
1074,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,9,4,17,10,2,7
1075,0,0.45454545454545453,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,179,2,64,38,17,58
1076,1,0.42857142857142855,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,130,0,16,0,0,5
1077,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,306,5,109,21,109,92
1078,1,0.5333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,189,10,253,56,43,64
1079,1,0.5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,267,3,30,4,0,57
1080,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,14,0,2,0,0,7
1081,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,14,0,2,0,0,7
1082,1,0.42857142857142855,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,505,72,270,36,27,54
1083,1,0.42857142857142855,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,505,72,270,36,27,54
1084,1,0.5555555555555556,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,183,5,65,3,5,49
1085,0,0.4090909090909091,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,758,12,385,33,89,89
1086,0,0.4090909090909091,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,758,12,385,33,89,89
1087,1,0.5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,505,137,401,104,22,22
1088,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,824,32,162,42,32,43
1089,1,0.6153846153846154,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,918,21,118,13,10,21
1090,1,0.6153846153846154,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,918,21,118,13,10,21
1091,0,0.2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,980,37,265,35,163,31
1092,1,0.6,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,526,35,214,69,53,35
1093,1,0.2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,66,0,16,0,6,20
1094,1,0.26666666666666666,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,151,81,86,168,91,64
1095,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,13,3,17,7,3,3
1096,1,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,1,9,2,0,4
1097,1,0.3333333333333333,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,9,20,6,8,21
1098,1,0.42857142857142855,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,6,8,19,16,4,4
1099,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,22,2,18,0,2,12
1100,0,0.3333333333333333,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,15,1,5
1101,0,0.4166666666666667,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,690,117,499,76,102,88
1102,1,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,8,1,7,2,0,0
1103,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,6,1,10,0,1,4
1104,1,0.25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,4,9,10,5,16
1105,0,0.4444444444444444,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,202,2,46,3,2,10
1106,0,0.4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,4,8,11,12,2,13
1107,0,0.4444444444444444,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,792,0,275,45,45,126
1108,1,0.3888888888888889,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,545,7,114,37,21,78
1109,1,0.25,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,31,0,7,2,0,6
1110,1,0.25,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,31,0,7,2,0,6
1111,1,0.5454545454545454,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,280,7,81,20,0,27
1112,1,0.375,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,109,18,16,24,26,18
1113,1,0.3333333333333333,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,15,8,16,11,5,22
1114,1,0.29411764705882354,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,382,138,65,60,26,59
1115,0,0.3333333333333333,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,5,3,7,4,8
1116,1,0.4117647058823529,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,664,58,83,32,0,66
1117,1,0.25,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,27,2,10,0,0,1
1118,1,0.25,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,27,2,10,0,0,1
1119,1,0.25,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,13,4,20,0,0,1
1120,1,0.42857142857142855,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,132,0,16,0,0,4
1121,1,0.42857142857142855,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,88,3,21,4,1,29
1122,1,0.5333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,448,4,34,6,4,39
1123,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,129,0,21,0,1,7
1124,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,371,32,189,0,58,6
1125,1,0.35294117647058826,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,750,71,174,13,10,20
1126,1,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10,6,11,0,4,2
1127,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,6,4,3,1,9
1128,1,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,40,1,40,4,3,18
1129,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,194,55,134,15,0,3
1130,1,0.2222222222222222,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,99,4,32,37,54,6
1131,1,0.5555555555555556,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,223,2,31,0,2,39
1132,1,0.4444444444444444,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,81,18,113,47,13,21
1133,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,57,2,51,4,2,23
1134,1,0.4,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,340,108,185,130,38,100
1135,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,336,123,274,46,123,141
1136,1,0.42857142857142855,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,20,2,23,3,1,4
1137,1,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,30,5,22,8,9,28
1138,1,0.4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,407,53,221,58,150,26
1139,0,0.5714285714285714,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,51,4,50,12,1,49
1140,1,0.4444444444444444,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,90,17,97,15,6,15
1141,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,423,184,368,13,97,21
1142,0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,5,1,6,3,4,3
1143,1,0.5384615384615384,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,378,97,259,197,194,34
1144,1,0.25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,61,0,3,0,0,7
1145,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,70,0,16,0,0,4
1146,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,173,13,131,32,3,6
1147,1,0.25,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3,2,10,3,0,2
1148,1,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,595,23,123,10,23,154
1149,1,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,595,23,123,10,23,154
1150,1,0.3333333333333333,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,10,14,29,4,2,36
1151,1,0.5555555555555556,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,82,33,54,71,30,41
1152,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,15,0,11,0,2,9
1153,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,15,0,11,0,2,9
1154,1,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,220,0,33,3,0,23
1155,1,0.5,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,517,12,54,16,6,120
1156,1,0.3157894736842105,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,615,28,259,12,48,30
1157,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,11,2,9,3,0,8
1158,1,0.5454545454545454,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,480,86,249,75,86,144
1159,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,398,61,265,138,61,53
1160,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,398,61,265,138,61,53
1161,1,0.47619047619047616,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,752,122,476,39,153,34
1162,1,0.5625,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,464,5,64,7,0,70
1163,0,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,28,6,27,12,17,39
1164,1,0.6,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,154,20,66,0,12,27
1165,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,23,0,26,7,15,3
1166,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,4,2,3,11
1167,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,53,5,19,2,13,4
1168,0,0.2857142857142857,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,741,68,689,224,68,103
1169,1,0.5625,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,230,48,214,13,32,75
1170,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,5,2,8,2,2,9
1171,1,0.3333333333333333,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,5,2,16,3,2,19
1172,1,0.5714285714285714,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,456,4,24,0,0,9
1173,1,0.2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,143,15,60,24,23,5
1174,1,0.2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,31,0,6,2,1,5
1175,1,0.2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,11,10,6,12
1176,1,0.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,8,3,2
1177,0,0.4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,625,35,169,58,17,35
1178,0,0.25,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,407,114,445,181,165,203
1179,1,0.5454545454545454,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,254,7,108,20,0,26
1180,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,3,3,7,0,2,11
1181,1,0.5,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,269,15,69,15,19,38
1182,1,0.5,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,269,15,69,15,19,38
1183,1,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,7,1,6,3,1,11
1184,1,0.46153846153846156,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,301,7,74,10,0,58
1185,1,0.5,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,375,42,48,94,66,96
1186,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,10,0,3,0,0,4
1187,1,0.5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,12,0,13,4,2,4
1188,1,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,3,3,15,4,15
1189,0,0.6363636363636364,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,258,105,239,237,172,9
1190,1,0.3333333333333333,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4,10,29,0,36
1191,1,0.3333333333333333,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4,10,29,0,36
1192,1,0.42857142857142855,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,45,12,52,25,22,13
1193,1,0.5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1215,33,249,64,116,149
1194,1,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,6,0,3,0,0,1
1195,1,0.5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,36,0,12,2,2,10
1196,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,19,3,10,11,8,6
1197,1,0.4444444444444444,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,106,27,68,52,7,5
1198,0,0.2857142857142857,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,871,111,704,145,55,166
1199,0,0.4444444444444444,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,368,32,639,13,43,10
1200,1,0.5454545454545454,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,233,2,53,3,5,14
1201,1,0.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,11,12,35,3,5,12
1202,0,0.35,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1193,33,281,129,66,33
1203,1,0.25,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,441,35,83,7,29,11
1204,1,0.42857142857142855,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,87,3,25,3,2,13
1205,1,0.6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,20,6,43,19,5,38
1206,1,0.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,14,10,29,4,7,15
1207,1,0.5555555555555556,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,110,5,59,7,1,7
1208,0,0.5833333333333334,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,437,8,206,160,49,42
1209,0,0.5833333333333334,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,437,8,206,160,49,42
1210,1,0.47058823529411764,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,965,69,279,54,41,69
1211,1,0.6470588235294118,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,483,0,108,0,6,36
1212,1,0.5555555555555556,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,204,5,39,17,0,89
1213,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,32,2,1607,12,4,22
1214,0,0.36363636363636365,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,510,120,550,156,40,241
1215,1,0.4444444444444444,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,574,8,216,21,16,33
1216,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,85,0,3,0,0,7
1217,0,0.36363636363636365,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,332,194,377,149,125,57
1218,0,0.36363636363636365,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,332,194,377,149,125,57
1219,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,642,14,49,0,7,57
1220,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,642,14,49,0,7,57
1221,1,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,35,0,4,0,0,10
1222,1,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,3,10,11,2,10
1223,1,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,3,10,11,2,10
1224,1,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,30,9,12,2,11,30
1225,1,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,5,3,10,12,7,20
1226,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,46,0,30,12,1,30
1227,0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,587,54,348,71,54,130
1228,0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,587,54,348,71,54,130
1229,0,0.6923076923076923,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,354,21,311,167,75,32
1230,1,0.25,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,9,0,16,6,6,10
1231,1,0.42857142857142855,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,97,4,44,6,1,18
1232,1,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,19,8,29,0,12,26
1233,1,0.4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,26,3,13,2,10,0
1234,0,0.2222222222222222,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,376,53,462,168,53,53
1235,0,0.5,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,390,22,323,104,35,107
1236,0,0.5,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,390,22,323,104,35,107
1237,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,476,75,162,29,151,97
1238,1,0.2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,121,62,90,68,20,125
1239,1,0.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,18,7,34,10,2,3
1240,0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,627,91,597,159,91,15
1241,1,0.4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,12,6,20,30,1,3
1242,1,0.5454545454545454,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,165,3,147,4,24,41
1243,1,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,806,80,161,120,11,33
1244,0,0.4117647058823529,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,763,29,138,76,176,58
1245,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,205,20,47,23,2,56
1246,0,0.4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1003,34,536,134,51,34
1247,1,0.5714285714285714,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,16,17,4,4
1248,1,0.25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,23,0,11,3,2,2
1249,1,0.38095238095238093,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,790,19,133,12,0,19
1250,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,10,0,11,17,29,29
1251,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,13,2,14,8,7,4
1252,1,0.4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,40,0,19,2,1,3
1253,1,0.42857142857142855,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,98,1,17,0,1,5
1254,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12,1,3,0,0,7
1255,1,0.3333333333333333,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,11,0,10,0,2,20
1256,1,0.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,62,0,22,3,1,26
1257,1,0.6923076923076923,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1148,0,60,0,0,24
1258,0,0.1875,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,984,51,432,180,120,190
1259,1,0.5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,172,41,86,45,6,27
1260,1,0.5714285714285714,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,368,24,68,38,0,88
1261,1,0.5714285714285714,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,368,24,68,38,0,88
1262,1,0.47058823529411764,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,941,14,397,76,58,176
1263,0,0.375,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,241,45,604,34,26,54
1264,1,0.5555555555555556,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,112,10,107,30,0,20
1265,1,0.5833333333333334,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,799,12,375,16,12,12
1266,1,0.6153846153846154,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,406,0,30,0,0,8
1267,1,0.6153846153846154,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,406,0,30,0,0,8
1268,1,0.5714285714285714,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,95,14,64,2,9,38
1269,0,0.5714285714285714,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,709,93,374,104,80,80
1270,0,0.5714285714285714,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,709,93,374,104,80,80
1271,0,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,90,67,165,30,43,11
1272,1,0.5,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,128,0,16,0,1,4
1273,1,0.25,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,8,0,14,2,3,7
1274,1,0.3076923076923077,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,261,42,144,55,48,133
1275,0,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1050,14,322,0,14,112
1276,1,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,29,0,25,2,2,3
1277,1,0.5,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,298,7,68,4,0,19
1278,0,0.3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,377,10,540,80,30,10
1279,0,0.2857142857142857,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,919,0,505,99,30,45
1280,0,0.2857142857142857,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,919,0,505,99,30,45
1281,1,0.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,25,6,25,6,0,0
1282,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,163,2,40,8,11,11
1283,1,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,162,50,100,55,30,27
1284,1,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,162,50,100,55,30,27
1285,1,0.25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,5,4,13,8,0,4
1286,1,0.25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,5,4,13,8,0,4
1287,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,198,18,252,32,108,54
1288,1,0.5333333333333333,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,215,63,507,231,31,190
1289,0,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,112,17,44,34,22,89
1290,0,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,112,17,44,34,22,89
1291,1,0.39693468715465546,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,1,0,0,1
1292,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,198,2,43,0,12,20
